province_territory,municipality,source_class,canbics_class,street_view_url
sk,regina,on street bicycle route,painted_bike_lane,"https://www.google.com/maps/@50.4366665,-104.5722543,3a,75y,144.47h,68.49t/data=!3m7!1e1!3m5!1s_nBJjc3hOhngifjQgqaXhw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_nBJjc3hOhngifjQgqaXhw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D154.31985%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
sk,regina,none,shared_roadway,"https://www.google.com/maps/@50.4479233,-104.6136856,3a,75y,341.69h,81.18t/data=!3m7!1e1!3m5!1sy4VZ9ybxZf0FbEkuWTpWNw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dy4VZ9ybxZf0FbEkuWTpWNw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D25.604809%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!5m1!1e4?entry=ttu"
qc,repentigny,site propre,bike_path,"https://www.google.com/maps/@45.7300674,-73.456303,3a,75y,321.27h,65.52t/data=!3m6!1e1!3m4!1sAnc1yqF5LltuHix8iIipYg!2e0!7i16384!8i8192!5m2!1e3!1e4?entry=ttu"
qc,repentigny,voie cyclable,painted_bike_lane,"https://www.google.com/maps/@45.7320429,-73.4648776,3a,75y,217.79h,87t/data=!3m6!1e1!3m4!1sktCYhnkboWzQlz6moC3xjQ!2e0!7i13312!8i6656!5m2!1e3!1e4?entry=ttu"
qc,repentigny,bande cyclable (marquage),painted_bike_lane,"https://www.google.com/maps/@45.7654741,-73.5020943,3a,75y,277.46h,78.4t/data=!3m6!1e1!3m4!1sOdWtKmktIjpMspSR7naeoA!2e0!7i16384!8i8192!5m2!1e3!1e4?entry=ttu"
qc,repentigny,voie partagée,shared_roadway,"https://www.google.com/maps/@45.7316977,-73.4577648,3a,75y,306.77h,66.62t/data=!3m6!1e1!3m4!1sLP6NcVXryEC0yQYVOJqYsA!2e0!7i16384!8i8192!5m2!1e3!1e4?entry=ttu"
qc,rimouski,8,not_classified,"https://www.google.com/maps/@48.4343143,-68.5541045,3a,43.5y,181.73h,80.13t/data=!3m7!1e1!3m5!1sUJPmVvmgCGyOaZEgqeH7Jg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DUJPmVvmgCGyOaZEgqeH7Jg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D0.72011983%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
qc,rimouski,5,gravel_trail,"https://www.google.com/maps/@48.4357588,-68.5622372,3a,39.9y,48.8h,82.58t/data=!3m6!1e1!3m4!1sJyNpa-9h3Xqf3YCJrTqDuw!2e0!7i16384!8i8192?entry=ttu"
qc,rimouski,6,cycle_track,"https://www.google.com/maps/@48.451313,-68.5298159,3a,75y,244.67h,78.51t/data=!3m6!1e1!3m4!1s2IdL84asLIZPcK8xS42b7Q!2e0!7i16384!8i8192?entry=ttu"
qc,rimouski,7,gravel_trail,"https://www.google.com/maps/@48.4388013,-68.5443929,3a,39.8y,148.1h,79.05t/data=!3m6!1e1!3m4!1s1HuLc12TPqj-vv1SqJ_3YQ!2e0!7i16384!8i8192?entry=ttu"
qc,rimouski,4,cycle_track,"https://www.google.com/maps/@48.4525694,-68.5172367,3a,75y,331.89h,85.33t/data=!3m7!1e1!3m5!1sF6JBgW9vwjE2dJIS8vuoAQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DF6JBgW9vwjE2dJIS8vuoAQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D257.62723%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
qc,rimouski,1,shared_roadway,"https://www.google.com/maps/@48.4180941,-68.5763248,3a,75y,161.19h,81.28t/data=!3m10!1e1!3m8!1sQgan4kRS3a_UAiH0JoW0Hw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DQgan4kRS3a_UAiH0JoW0Hw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D35.39535%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
qc,rimouski,3,painted_bike_lane,"https://www.google.com/maps/@48.4477635,-68.5133437,3a,75y,74.51h,74.29t/data=!3m6!1e1!3m4!1sxI-sXr5aS5T3dRtPd24ctQ!2e0!7i13312!8i6656?entry=ttu"
qc,rimouski,2,shared_roadway,"https://www.google.com/maps/@48.4330168,-68.5603631,3a,75y,206.82h,74.17t/data=!3m6!1e1!3m4!1s60uZcN0zmHeva4rrmfEeMw!2e0!7i16384!8i8192?entry=ttu"
qc,rouyn-noranda,7,multi_use_path,"https://www.google.com/maps/@48.2381438,-79.0096961,3a,75y,305.34h,91.07t/data=!3m6!1e1!3m4!1sMLzEIFaYXRpfLUZmkGjoAw!2e0!7i13312!8i6656?entry=ttu"
qc,rouyn-noranda,5,bike_path,"https://www.google.com/maps/@48.2444404,-79.0083545,3a,75y,280.55h,81.65t/data=!3m7!1e1!3m5!1syJ93fWoT8JmG4efgMvvewg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DyJ93fWoT8JmG4efgMvvewg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D101.81948%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?entry=ttu"
qc,rouyn-noranda,4,cycle_track,"https://www.google.com/maps/@48.2378948,-78.9900364,3a,75y,32.01h,100.42t/data=!3m10!1e1!3m8!1sm3y6TWIfPZjXzDKJoo2eDQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dm3y6TWIfPZjXzDKJoo2eDQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D350.2379%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!9m2!1b1!2i39?entry=ttu"
qc,rouyn-noranda,1,major_shared_roadway,"https://www.google.com/maps/@48.2326771,-79.0089207,3a,75y,213.8h,74.67t/data=!3m10!1e1!3m8!1sriwg7s5Wp5vWkKxBMtQhdg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Driwg7s5Wp5vWkKxBMtQhdg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D2.3026793%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!9m2!1b1!2i39?entry=ttu"
qc,rouyn-noranda,3,painted_bike_lane,"https://www.google.com/maps/@48.2362504,-79.0146174,3a,75y,172.55h,72.1t/data=!3m10!1e1!3m8!1s9U-TkCmQpNIU6jcUHcw9jA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D9U-TkCmQpNIU6jcUHcw9jA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D88.366356%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
qc,rouyn-noranda,2,shared_roadway,"https://www.google.com/maps/@48.2164402,-78.966657,3a,75y,108.06h,67.19t/data=!3m10!1e1!3m8!1s_lNDrX5VkYzJVp8Gh6_FKA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D_lNDrX5VkYzJVp8Gh6_FKA%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D337.28223%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!9m2!1b1!2i39?entry=ttu"
qc,saguenay,3,painted_bike_lane,"https://www.google.com/maps/@48.3963875,-71.0865207,3a,75y,312.86h,88.91t/data=!3m6!1e1!3m4!1sNvQ588RF-PcwWTIznOMRug!2e0!7i16384!8i8192?entry=ttu"
qc,saguenay,5,cycle_track,"https://www.google.com/maps/@48.4043377,-71.2459051,3a,75y,353.69h,84.04t/data=!3m6!1e1!3m4!1srfy3kqNRIcB4Txa-IGhz7Q!2e0!7i16384!8i8192?entry=ttu"
qc,saguenay,2,painted_bike_lane,"https://www.google.com/maps/@48.4118837,-71.1131305,3a,75y,237.27h,75.25t/data=!3m6!1e1!3m4!1sdr20KVZei5K9GOHgjfJEfQ!2e0!7i16384!8i8192?entry=ttu"
qc,saguenay,1,shared_roadway,"https://www.google.com/maps/@48.4050143,-71.2503431,3a,75y,296.97h,76.68t/data=!3m6!1e1!3m4!1sKrXzD0FHCg4IV3Csp19tIQ!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,bike path,bike_path,"https://www.google.ca/maps/@52.1726376,-106.5558646,3a,75y,308.81h,81.92t/data=!3m6!1e1!3m4!1se43N-5WLRNjoF7nWWzoVyA!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,cycle track,cycle_track,"https://www.google.ca/maps/@52.1913873,-106.5905126,3a,75y,12.97h,72.91t/data=!3m6!1e1!3m4!1s7-kTXleppkN3CKTmyajlJQ!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,local street bikeway,local_street_bikeway,"https://www.google.ca/maps/@52.1197802,-106.6703892,3a,73.6y,233.43h,82.19t/data=!3m6!1e1!3m4!1s9MYGeakpRIGLjlo6w8Feug!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,non-conforming- local street shared roadway,shared_roadway,"https://www.google.ca/maps/@52.1310714,-106.67349,3a,75y,27.33h,72.85t/data=!3m7!1e1!3m5!1syrLDZMNneQLyEMogaA2pFg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DyrLDZMNneQLyEMogaA2pFg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D52.6609%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
sk,saskatoon,multi-use path,multi_use_path,"https://www.google.ca/maps/@52.1757209,-106.5532557,3a,77.6y,205.54h,83.99t/data=!3m6!1e1!3m4!1sJeiJQg841ICybHu8PT5raw!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,non-conforming- multi-use trail,gravel_trail,"https://www.google.ca/maps/@52.1822022,-106.6239251,3a,16.1y,160.51h,82.45t/data=!3m6!1e1!3m4!1sTq4NWPTtKO1kAVStogkZFQ!2e0!7i13312!8i6656?entry=ttu"
sk,saskatoon,painted bike lane,painted_bike_lane,"https://www.google.ca/maps/@52.2013563,-106.6227335,3a,75y,42.26h,59.84t/data=!3m6!1e1!3m4!1s5mZSAkJI7HCeffWIcyYSsA!2e0!7i16384!8i8192?entry=ttu"
sk,saskatoon,non-conforming- major street shared lane,major_shared_roadway,"https://www.google.ca/maps/@52.1397256,-106.6449864,2a,75y,324.98h,78.38t/data=!3m6!1e1!3m4!1sXsZ8vfjqx6ApLRX6zdcr8w!2e0!7i13312!8i6656?entry=ttu"
qc,shawinigan,piste cyclable asphaltée,cycle_track,
qc,shawinigan,piste cyclable non asphaltée,gravel_trail,"https://www.google.com/maps/@46.7057699,-72.8502832,3a,75y,173.33h,86.18t/data=!3m10!1e1!3m8!1s82nzB8TAnExuU5VbjmMezw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D82nzB8TAnExuU5VbjmMezw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D308.83112%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!9m2!1b1!2i39?entry=ttu"
qc,shawinigan,route asphaltée,painted_bike_lane,"https://www.google.com/maps/@46.6116654,-72.7216699,3a,75y,317.5h,83.81t/data=!3m7!1e1!3m5!1snNN4TJMcgi5HWoqY5kUFLw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DnNN4TJMcgi5HWoqY5kUFLw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D354.97836%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
qc,shawinigan,navette,not_classified,
qc,sherbrooke,none,not_classified,
qc,sherbrooke,piste cyclable bidirectionnelle,cycle_track,"https://www.google.com/maps/@45.4030365,-71.9533598,3a,37.7y,351.08h,85.74t/data=!3m6!1e1!3m4!1sIzPzutZ1yNgkjyz5VaJmAw!2e0!7i16384!8i8192?entry=ttu"
qc,sherbrooke,piste cyclable unidirectionnelle,cycle_track,"https://www.google.com/maps/@45.4072613,-71.8956541,3a,41.8y,253h,83.83t/data=!3m6!1e1!3m4!1smxl3TonSxnC26jO0rkQiVg!2e0!7i16384!8i8192?entry=ttu"
qc,sherbrooke,bande cyclable unidirectionnelle,painted_bike_lane,"https://www.google.com/maps/@45.4064053,-71.8967407,3a,75y,261.8h,84.45t/data=!3m6!1e1!3m4!1sL5KTc7pwmAAXvStYagM3EQ!2e0!7i16384!8i8192?entry=ttu"
qc,sherbrooke,chaussée désignée,shared_roadway,"https://www.google.com/maps/@45.3905662,-71.9808699,3a,48.9y,141.88h,94.53t/data=!3m6!1e1!3m4!1sFO82OywNR53YKzHlJr8pFg!2e0!7i13312!8i6656?entry=ttu"
qc,sherbrooke,accotement revêtu,shared_roadway,"https://www.google.com/maps/@45.4503983,-71.9332324,3a,75y,332.26h,72.65t/data=!3m6!1e1!3m4!1syLcwPOemHd2dh7ZjZ6IgsQ!2e0!7i16384!8i8192?entry=ttu"
bc,squamish,neighborhood way,shared_roadway,"https://www.google.ca/maps/@49.7005234,-123.1295503,3a,75y,32.93h,63.18t/data=!3m7!1e1!3m5!1sanOT9NeEEdepurFqst0POQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D26.822336746043824%26panoid%3DanOT9NeEEdepurFqst0POQ%26yaw%3D32.927924539354215!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
bc,squamish,none,painted_bike_lane,"https://www.google.ca/maps/@49.741245,-123.1330325,3a,75y,1.72h,68.07t/data=!3m7!1e1!3m5!1sjKPWC1H_OZBye76IDKl84A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fcb_client%3Dmaps_sv.tactile%26w%3D900%26h%3D600%26pitch%3D21.934655930346466%26panoid%3DjKPWC1H_OZBye76IDKl84A%26yaw%3D1.7243479810649198!7i16384!8i8192?entry=ttu&g_ep=EgoyMDI1MDEyMC4wIKXMDSoASAFQAw%3D%3D"
nb,st_john,limited,multi_use_path,"https://www.google.com/maps/place/194+Chesley+Dr,+Saint+John,+NB+E2K+5L6/@45.2708178,-66.0767418,3a,75y,43.67h,81.56t/data=!3m7!1e1!3m5!1sRCa2mayWI5c8GxAdFBJ0Iw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DRCa2mayWI5c8GxAdFBJ0Iw%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D26.680288%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m13!1m7!3m6!1s0x4ca7b49e8d4c0971:0x11955bf7ea4b025a!2s194+Chesley+Dr,+Saint+John,+NB+E2K+5L6!3b1!8m2!3d45.2708581!4d-66.0766819!3m4!1s0x4ca7b49e8d4c0971:0x11955bf7ea4b025a!8m2!3d45.2708581!4d-66.0766819?entry=ttu"
nb,st_john,limted,shared_roadway,"https://www.google.com/maps/place/80+Rocky+Terrace,+Saint+John,+NB+E2K+4B5/@45.2858119,-66.0598444,3a,75y,61.72h,76.2t/data=!3m7!1e1!3m5!1sqyUaXr4UAJr2rjrOzZ_VJQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DqyUaXr4UAJr2rjrOzZ_VJQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D167.05228%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m15!1m8!3m7!1s0x4ca7b36c1886eadf:0x5dfe40121bb0a26e!2s80+Rocky+Terrace,+Saint+John,+NB+E2K+4B5!3b1!8m2!3d45.2856892!4d-66.0597947!16s%2Fg%2F11c5nfqfmh!3m5!1s0x4ca7b36c1886eadf:0x5dfe40121bb0a26e!8m2!3d45.2856892!4d-66.0597947!16s%2Fg%2F11c5nfqfmh?entry=ttu"
nb,st_john,shared,painted_bike_lane,"https://www.google.com/maps/place/1891+Westfield+Rd,+Saint+John,+NB+E2M+6C7/@45.2753764,-66.1515771,3a,75y,354.61h,90.1t/data=!3m7!1e1!3m5!1sDYgg72Ep8BiExRvAPddXIQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DDYgg72Ep8BiExRvAPddXIQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D258.81503%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x4ca64b6dd0e2b449:0x3dc580623397076b!2s1891+Westfield+Rd,+Saint+John,+NB+E2M+6C7!3b1!8m2!3d45.2753547!4d-66.1517928!16s%2Fg%2F11csfqhxv8!3m5!1s0x4ca64b6dd0e2b449:0x3dc580623397076b!8m2!3d45.2753547!4d-66.1517928!16s%2Fg%2F11csfqhxv8?entry=ttu"
nl,st_johns,multi-use path,multi_use_path,"https://www.google.com/maps/@47.5782628,-52.7001048,3a,75y,38.78h,84.31t/data=!3m9!1e1!3m7!1sx0WDdCUPdfhMfxQgYO7wYg!2e0!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
nl,st_johns,painted bike lane,painted_bike_lane,"https://www.google.com/maps/@47.5976607,-52.7168493,3a,75y,59.43h,81.73t/data=!3m10!1e1!3m8!1sAF1QipMD1ietkW_KNyPUlCv1qqI_qIbkbgEMRXLFMksl!2e10!3e11!7i7680!8i3840!9m2!1b1!2i39?entry=ttu"
nl,st_johns,non-conforming- multi-use trail,gravel_trail,
nl,st_johns,non-conforming- multi-use trail,gravel_trail,
nl,st_johns,painted bike lane,painted_bike_lane,
bc,surrey,protected bike lanes,cycle_track,"https://www.google.com/maps/place/10320+Whalley+Blvd,+Surrey,+BC+V3T+4H4/@49.1897897,-122.8419633,3a,75y,182.29h,73.81t/data=!3m6!1e1!3m4!1smG-jj4U3JHXO6cUKDAa28g!2e0!7i16384!8i8192!4m15!1m8!3m7!1s0x5485d77febf3a5af:0x7f56aeb6f63cdb83!2s10320+Whalley+Blvd,+Surrey,+BC+V3T+4H4!3b1!8m2!3d49.1899746!4d-122.8413335!16s%2Fg%2F11cslvt04g!3m5!1s0x5485d77febf3a5af:0x7f56aeb6f63cdb83!8m2!3d49.1899746!4d-122.8413335!16s%2Fg%2F11cslvt04g?entry=ttu"
bc,surrey,boulevard multi-use pathway,multi_use_path,"https://www.google.com/maps/@49.159173,-122.8623279,3a,75y,272.07h,91.14t/data=!3m7!1e1!3m5!1sKRagEVHO6ATLiASLWDF4iw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DKRagEVHO6ATLiASLWDF4iw%26cb_client%3Dsearch.gws-prod.gps%26w%3D211%26h%3D120%26yaw%3D72.043724%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,surrey,cycling-permitted sidewalk,multi_use_path,"https://www.google.com/maps/place/12772+88+Ave,+Surrey,+BC+V3W+3J9/@49.1626757,-122.8687741,3a,75y,115.08h,87.95t/data=!3m7!1e1!3m5!1sPjrHJOtQtVnkWL8zMw34kQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DPjrHJOtQtVnkWL8zMw34kQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D185.18326%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x5485d9a2db65895f:0x497e599071fba21e!2s12772+88+Ave,+Surrey,+BC+V3W+3J9!3b1!8m2!3d49.1621988!4d-122.8688401!16s%2Fg%2F11c2gk3nd2!3m5!1s0x5485d9a2db65895f:0x497e599071fba21e!8m2!3d49.1621988!4d-122.8688401!16s%2Fg%2F11c2gk3nd2?entry=ttu"
bc,surrey,bike lanes,painted_bike_lane,"https://www.google.com/maps/place/13266+68+Ave,+Surrey,+BC+V3W+4M1/@49.1263743,-122.8547596,3a,75y,102.52h,85.71t/data=!3m7!1e1!3m5!1sLbj1NQLDE43pNZMflz2Y6g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DLbj1NQLDE43pNZMflz2Y6g%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D192.29498%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x5485dbcee04c7843:0x304db79ecf9377d4!2s13266+68+Ave,+Surrey,+BC+V3W+4M1!3b1!8m2!3d49.1261783!4d-122.8548291!16s%2Fg%2F11pz7lmntc!3m5!1s0x5485dbcee04c7843:0x304db79ecf9377d4!8m2!3d49.1261783!4d-122.8548291!16s%2Fg%2F11pz7lmntc?entry=ttu"
bc,surrey,shared traffic,shared_roadway,"https://www.google.com/maps/place/12258+82+Ave,+Surrey,+BC+V3W+3E3/@49.1521256,-122.8831777,3a,75y,111.64h,84.56t/data=!3m7!1e1!3m5!1swtLDY6tmaDO_JOIPcUlP4A!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DwtLDY6tmaDO_JOIPcUlP4A%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D206.54204%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x5485d97478c2151b:0xe4a27766c05dd4fe!2s12258+82+Ave,+Surrey,+BC+V3W+3E3!3b1!8m2!3d49.1519029!4d-122.8833586!16s%2Fg%2F11vkglrcwk!3m5!1s0x5485d97478c2151b:0xe4a27766c05dd4fe!8m2!3d49.1519029!4d-122.8833586!16s%2Fg%2F11vkglrcwk?entry=ttu"
bc,surrey,neighbourhood bike route,local_street_bikeway,"https://www.google.com/maps/place/13761+91+Ave,+Surrey,+BC+V3V+7Y5/@49.1681829,-122.8413463,3a,75y,88.94h,75.6t/data=!3m7!1e1!3m5!1sHwO2J1U-6yZapF69kZ0IuA!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DHwO2J1U-6yZapF69kZ0IuA%26cb_client%3Dsearch.gws-prod.gps%26w%3D360%26h%3D120%26yaw%3D4.8188963%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m15!1m8!3m7!1s0x5485d9e9d659063f:0x77149af8309bc0ec!2s13761+91+Ave,+Surrey,+BC+V3V+7Y5!3b1!8m2!3d49.1684498!4d-122.841311!16s%2Fg%2F11c1g1rrg8!3m5!1s0x5485d9e9d659063f:0x77149af8309bc0ec!8m2!3d49.1684498!4d-122.841311!16s%2Fg%2F11c1g1rrg8?entry=ttu"
bc,surrey,boulevard separated multi-use pathway,multi_use_path,"https://www.google.ca/maps/@49.1592404,-122.8619985,3a,75y,109.19h,81.23t/data=!3m7!1e1!3m5!1shYg_AYj_A2PVE5-ldnb_ug!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DhYg_AYj_A2PVE5-ldnb_ug%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D256.03293%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu"
bc,surrey,off-street multi-use pathway,multi_use_path,
on,toronto,--,not_classified,
on,toronto,---,not_classified,
on,toronto,<null>,not_classified,
on,toronto,nan,not_classified,
on,toronto,nan,not_classified,
on,toronto,park road,not_classified,
on,toronto,signed route (no pavement markings),not_classified,
on,toronto,multi-use trail,multi_use_path,"https://www.google.com/maps/@43.6343301,-79.4083102,3a,86.9y,44.56h,76.76t/data=!3m7!1e1!3m5!1sMGVdZ-L6onCkWWP_VwGy7g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DMGVdZ-L6onCkWWP_VwGy7g%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D152.81665%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?entry=ttu"
on,toronto,cycle track,cycle_track,
on,toronto,sharrows,shared_roadway,"https://www.google.com/maps/@43.6467841,-79.4171194,3a,75y,166.78h,57.58t/data=!3m6!1e1!3m4!1sHcP_u0VcxpOKrA4sEwVQPg!2e0!7i16384!8i8192?entry=ttu"
on,toronto,multi-use trail - boulevard,multi_use_path,"https://www.google.ca/maps/@43.6393804,-79.383866,3a,75y,185.49h,86.65t/data=!3m7!1e1!3m5!1s6sVQHY9CWtlqI8mvOL_c0g!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D6sVQHY9CWtlqI8mvOL_c0g%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D169.24716%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?coh=205409&entry=ttu"
on,toronto,multi-use trail - connector,multi_use_path,
on,toronto,multi-use trail - entrance,multi_use_path,"https://www.google.ca/maps/@43.6850121,-79.3705958,3a,75y,18.99h,69.03t/data=!3m7!1e1!3m5!1sMUrTxUtKbOacwcXw-r6W4Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DMUrTxUtKbOacwcXw-r6W4Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D159.2222%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?coh=205409&entry=ttu"
on,toronto,multi-use trail - existing connector,multi_use_path,
on,toronto,bike lane,painted_bike_lane,"https://www.google.com/maps/@43.6847204,-79.3927358,3a,75y,196.67h,75.8t/data=!3m10!1e1!3m8!1sxfuJLDV8-fcbw858w7mnUw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxfuJLDV8-fcbw858w7mnUw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D38.713203%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!9m2!1b1!2i39?entry=ttu"
